ID,time,domain,event_type
369.0,59.8,3.0,deallocate
369.0,59.8,1.0,allocate
369.0,59.9,1.0,deallocate
369.0,59.9,3.0,allocate
369.0,59.9,3.0,deallocate
369.0,59.9,1.0,allocate
369.0,60.0,1.0,deallocate
369.0,60.0,3.0,allocate
369.0,60.0,3.0,deallocate
369.0,60.0,1.0,allocate
369.0,60.1,1.0,deallocate
369.0,60.1,3.0,allocate
369.0,60.1,3.0,deallocate
369.0,60.1,1.0,allocate
369.0,60.2,1.0,deallocate
369.0,60.2,3.0,allocate
369.0,60.2,3.0,deallocate
369.0,60.2,1.0,allocate
369.0,60.3,1.0,deallocate
369.0,60.3,3.0,allocate
369.0,60.3,3.0,deallocate
369.0,60.3,1.0,allocate
369.0,60.4,1.0,deallocate
369.0,60.4,3.0,allocate
369.0,60.4,3.0,deallocate
369.0,60.4,1.0,allocate
369.0,60.5,1.0,deallocate
369.0,60.5,3.0,allocate
369.0,60.5,3.0,deallocate
369.0,60.5,1.0,allocate
369.0,60.6,1.0,deallocate
369.0,60.6,3.0,allocate
369.0,60.6,3.0,deallocate
369.0,60.6,1.0,allocate
369.0,60.7,1.0,deallocate
369.0,60.7,3.0,allocate
369.0,60.7,3.0,deallocate
369.0,60.7,1.0,allocate
369.0,60.8,1.0,deallocate
369.0,60.8,3.0,allocate
369.0,60.8,3.0,deallocate
369.0,60.8,1.0,allocate
369.0,60.9,1.0,deallocate
369.0,60.9,3.0,allocate
369.0,60.9,3.0,deallocate
369.0,60.9,1.0,allocate
369.0,61.0,1.0,deallocate
369.0,61.0,3.0,allocate
369.0,61.0,3.0,deallocate
369.0,61.0,1.0,allocate
369.0,61.1,1.0,deallocate
369.0,61.1,3.0,allocate
369.0,61.1,3.0,deallocate
369.0,61.1,1.0,allocate
369.0,61.2,1.0,deallocate
369.0,61.2,3.0,allocate
369.0,61.2,3.0,deallocate
369.0,61.2,1.0,allocate
369.0,61.3,1.0,deallocate
369.0,61.3,3.0,allocate
369.0,61.3,3.0,deallocate
369.0,61.3,1.0,allocate
369.0,61.4,1.0,deallocate
369.0,61.4,3.0,allocate
369.0,61.4,3.0,deallocate
369.0,61.4,1.0,allocate
369.0,61.5,1.0,deallocate
369.0,61.5,3.0,allocate
369.0,61.5,3.0,deallocate
369.0,61.5,1.0,allocate
369.0,61.6,1.0,deallocate
369.0,61.6,3.0,allocate
369.0,61.6,3.0,deallocate
369.0,61.6,1.0,allocate
369.0,61.7,1.0,deallocate
369.0,61.7,3.0,allocate
369.0,61.7,3.0,deallocate
369.0,61.7,1.0,allocate
369.0,61.8,1.0,deallocate
369.0,61.8,3.0,allocate
369.0,61.8,3.0,deallocate
369.0,61.8,1.0,allocate
369.0,61.9,1.0,deallocate
369.0,61.9,3.0,allocate
369.0,61.9,3.0,deallocate
369.0,61.9,1.0,allocate
369.0,62.0,1.0,deallocate
369.0,62.0,3.0,allocate
369.0,62.0,3.0,deallocate
369.0,62.0,1.0,allocate
369.0,62.1,1.0,deallocate
369.0,62.1,3.0,allocate
369.0,62.1,3.0,deallocate
369.0,62.1,1.0,allocate
369.0,62.2,1.0,deallocate
369.0,62.2,3.0,allocate
369.0,62.2,3.0,deallocate
369.0,62.2,1.0,allocate
369.0,62.3,1.0,deallocate
369.0,62.3,3.0,allocate
369.0,62.3,3.0,deallocate
369.0,62.3,1.0,allocate
369.0,62.4,1.0,deallocate
369.0,62.4,3.0,allocate
369.0,62.4,3.0,deallocate
369.0,62.4,1.0,allocate
369.0,62.5,1.0,deallocate
369.0,62.5,3.0,allocate
369.0,62.5,3.0,deallocate
369.0,62.5,1.0,allocate
369.0,62.6,1.0,deallocate
369.0,62.6,3.0,allocate
369.0,62.6,3.0,deallocate
369.0,62.6,1.0,allocate
369.0,62.7,1.0,deallocate
369.0,62.7,3.0,allocate
369.0,62.7,3.0,deallocate
369.0,62.7,1.0,allocate
369.0,62.8,1.0,deallocate
369.0,62.8,3.0,allocate
369.0,62.8,3.0,deallocate
369.0,62.8,1.0,allocate
369.0,62.9,1.0,deallocate
369.0,62.9,3.0,allocate
369.0,62.9,3.0,deallocate
369.0,62.9,1.0,allocate
369.0,63.0,1.0,deallocate
369.0,63.0,3.0,allocate
369.0,63.0,3.0,deallocate
369.0,63.0,1.0,allocate
369.0,63.1,1.0,deallocate
369.0,63.1,3.0,allocate
369.0,63.1,3.0,deallocate
369.0,63.1,1.0,allocate
369.0,63.2,1.0,deallocate
369.0,63.2,3.0,allocate
369.0,63.2,3.0,deallocate
369.0,63.2,1.0,allocate
369.0,63.3,1.0,deallocate
369.0,63.3,3.0,allocate
369.0,63.3,3.0,deallocate
369.0,63.3,1.0,allocate
369.0,63.4,1.0,deallocate
369.0,63.4,3.0,allocate
369.0,63.4,3.0,deallocate
369.0,63.4,1.0,allocate
369.0,63.5,1.0,deallocate
369.0,63.5,3.0,allocate
369.0,63.5,3.0,deallocate
369.0,63.5,1.0,allocate
369.0,63.6,1.0,deallocate
369.0,63.6,3.0,allocate
369.0,63.6,3.0,deallocate
369.0,63.6,1.0,allocate
369.0,63.7,1.0,deallocate
369.0,63.7,3.0,allocate
369.0,63.7,3.0,deallocate
369.0,63.7,1.0,allocate
369.0,63.8,1.0,deallocate
369.0,63.8,3.0,allocate
369.0,63.8,3.0,deallocate
369.0,63.8,1.0,allocate
369.0,63.9,1.0,deallocate
369.0,63.9,3.0,allocate
369.0,63.9,3.0,deallocate
369.0,63.9,1.0,allocate
369.0,64.0,1.0,deallocate
369.0,64.0,3.0,allocate
369.0,64.0,3.0,deallocate
369.0,64.0,1.0,allocate
369.0,64.1,1.0,deallocate
369.0,64.1,3.0,allocate
369.0,64.1,3.0,deallocate
369.0,64.1,1.0,allocate
369.0,64.2,1.0,deallocate
369.0,64.2,3.0,allocate
369.0,64.2,3.0,deallocate
369.0,64.2,1.0,allocate
369.0,64.3,1.0,deallocate
369.0,64.3,3.0,allocate
369.0,64.3,3.0,deallocate
369.0,64.3,1.0,allocate
369.0,64.4,1.0,deallocate
369.0,64.4,3.0,allocate
369.0,64.4,3.0,deallocate
369.0,64.4,1.0,allocate
369.0,64.5,1.0,deallocate
369.0,64.5,3.0,allocate
369.0,64.5,3.0,deallocate
369.0,64.5,1.0,allocate
369.0,64.6,1.0,deallocate
369.0,64.6,3.0,allocate
369.0,64.6,3.0,deallocate
369.0,64.6,1.0,allocate
369.0,64.7,1.0,deallocate
369.0,64.7,3.0,allocate
369.0,64.7,3.0,deallocate
369.0,64.7,1.0,allocate
369.0,64.8,1.0,deallocate
369.0,64.8,3.0,allocate
369.0,64.8,3.0,deallocate
369.0,64.8,1.0,allocate
369.0,64.9,1.0,deallocate
369.0,64.9,3.0,allocate
369.0,64.9,3.0,deallocate
369.0,64.9,1.0,allocate
369.0,65.0,1.0,deallocate
369.0,65.0,3.0,allocate
369.0,65.0,3.0,deallocate
369.0,65.0,1.0,allocate
369.0,65.1,1.0,deallocate
369.0,65.1,3.0,allocate
369.0,65.1,3.0,deallocate
369.0,65.1,1.0,allocate
369.0,65.2,1.0,deallocate
369.0,65.2,3.0,allocate
369.0,65.2,3.0,deallocate
369.0,65.2,1.0,allocate
369.0,65.3,1.0,deallocate
369.0,65.3,3.0,allocate
369.0,65.3,3.0,deallocate
369.0,65.3,1.0,allocate
369.0,65.4,1.0,deallocate
369.0,65.4,3.0,allocate
369.0,65.4,3.0,deallocate
369.0,65.4,1.0,allocate
369.0,65.5,1.0,deallocate
369.0,65.5,3.0,allocate
369.0,65.5,3.0,deallocate
369.0,65.5,1.0,allocate
369.0,65.6,1.0,deallocate
369.0,65.6,3.0,allocate
369.0,65.6,3.0,deallocate
369.0,65.6,1.0,allocate
369.0,65.7,1.0,deallocate
369.0,65.7,3.0,allocate
369.0,65.7,3.0,deallocate
369.0,65.7,1.0,allocate
369.0,65.8,1.0,deallocate
369.0,65.8,3.0,allocate
369.0,65.8,3.0,deallocate
369.0,65.8,1.0,allocate
369.0,65.9,1.0,deallocate
369.0,65.9,3.0,allocate
369.0,65.9,3.0,deallocate
369.0,65.9,1.0,allocate
369.0,66.0,1.0,deallocate
369.0,66.0,3.0,allocate
369.0,66.0,3.0,deallocate
369.0,66.0,1.0,allocate
369.0,66.1,1.0,deallocate
369.0,66.1,3.0,allocate
369.0,66.1,3.0,deallocate
369.0,66.1,1.0,allocate
369.0,66.2,1.0,deallocate
369.0,66.2,3.0,allocate
369.0,66.2,3.0,deallocate
369.0,66.2,1.0,allocate
369.0,66.3,1.0,deallocate
369.0,66.3,3.0,allocate
369.0,66.3,3.0,deallocate
369.0,66.3,1.0,allocate
369.0,66.4,1.0,deallocate
369.0,66.4,3.0,allocate
369.0,66.4,3.0,deallocate
369.0,66.4,1.0,allocate
369.0,66.5,1.0,deallocate
369.0,66.5,3.0,allocate
369.0,66.5,3.0,deallocate
369.0,66.5,1.0,allocate
369.0,66.6,1.0,deallocate
369.0,66.6,3.0,allocate
369.0,66.6,3.0,deallocate
369.0,66.6,1.0,allocate
369.0,66.7,1.0,deallocate
369.0,66.7,3.0,allocate
369.0,66.7,3.0,deallocate
369.0,66.7,1.0,allocate
369.0,66.8,1.0,deallocate
369.0,66.8,3.0,allocate
369.0,66.8,3.0,deallocate
369.0,66.8,1.0,allocate
369.0,66.9,1.0,deallocate
369.0,66.9,3.0,allocate
369.0,66.9,3.0,deallocate
369.0,66.9,1.0,allocate
369.0,67.0,1.0,deallocate
369.0,67.0,3.0,allocate
369.0,67.0,3.0,deallocate
369.0,67.0,1.0,allocate
369.0,67.1,1.0,deallocate
369.0,67.1,3.0,allocate
369.0,67.1,3.0,deallocate
369.0,67.1,1.0,allocate
369.0,67.2,1.0,deallocate
369.0,67.2,3.0,allocate
369.0,67.2,3.0,deallocate
369.0,67.2,1.0,allocate
369.0,67.3,1.0,deallocate
369.0,67.3,3.0,allocate
369.0,67.3,3.0,deallocate
369.0,67.3,1.0,allocate
369.0,67.4,1.0,deallocate
369.0,67.4,3.0,allocate
369.0,67.4,3.0,deallocate
369.0,67.4,1.0,allocate
369.0,67.5,1.0,deallocate
369.0,67.5,3.0,allocate
369.0,67.5,3.0,deallocate
369.0,67.5,1.0,allocate
369.0,67.6,1.0,deallocate
369.0,67.6,3.0,allocate
369.0,67.6,3.0,deallocate
369.0,67.6,1.0,allocate
369.0,67.7,1.0,deallocate
369.0,67.7,3.0,allocate
369.0,67.7,3.0,deallocate
369.0,67.7,1.0,allocate
369.0,67.8,1.0,deallocate
369.0,67.8,3.0,allocate
369.0,67.8,3.0,deallocate
369.0,67.8,1.0,allocate
369.0,67.9,1.0,deallocate
369.0,67.9,3.0,allocate
369.0,67.9,3.0,deallocate
369.0,67.9,1.0,allocate
369.0,68.0,1.0,deallocate
369.0,68.0,3.0,allocate
369.0,68.0,3.0,deallocate
369.0,68.0,1.0,allocate
369.0,68.1,1.0,deallocate
369.0,68.1,3.0,allocate
369.0,68.1,3.0,deallocate
369.0,68.1,1.0,allocate
369.0,68.2,1.0,deallocate
369.0,68.2,3.0,allocate
369.0,68.2,3.0,deallocate
369.0,68.2,1.0,allocate
369.0,68.3,1.0,deallocate
369.0,68.3,3.0,allocate
369.0,68.3,3.0,deallocate
369.0,68.3,1.0,allocate
369.0,68.4,1.0,deallocate
369.0,68.4,3.0,allocate
369.0,68.4,3.0,deallocate
369.0,68.4,1.0,allocate
369.0,68.5,1.0,deallocate
369.0,68.5,3.0,allocate
369.0,68.5,3.0,deallocate
369.0,68.5,1.0,allocate
369.0,68.6,1.0,deallocate
369.0,68.6,3.0,allocate
369.0,68.6,3.0,deallocate
369.0,68.6,1.0,allocate
369.0,68.7,1.0,deallocate
369.0,68.7,3.0,allocate
369.0,68.7,3.0,deallocate
369.0,68.7,1.0,allocate
369.0,68.8,1.0,deallocate
369.0,68.8,3.0,allocate
369.0,68.8,3.0,deallocate
369.0,68.8,1.0,allocate
369.0,68.9,1.0,deallocate
369.0,68.9,3.0,allocate
369.0,68.9,3.0,deallocate
369.0,68.9,1.0,allocate
369.0,69.0,1.0,deallocate
369.0,69.0,3.0,allocate
369.0,69.0,3.0,deallocate
369.0,69.0,1.0,allocate
369.0,69.1,1.0,deallocate
369.0,69.1,3.0,allocate
369.0,69.1,3.0,deallocate
369.0,69.1,1.0,allocate
369.0,69.2,1.0,deallocate
369.0,69.2,3.0,allocate
369.0,69.2,3.0,deallocate
369.0,69.2,1.0,allocate
369.0,69.3,1.0,deallocate
369.0,69.3,3.0,allocate
369.0,69.3,3.0,deallocate
369.0,69.3,1.0,allocate
369.0,69.4,1.0,deallocate
369.0,69.4,3.0,allocate
369.0,69.4,3.0,deallocate
369.0,69.4,1.0,allocate
369.0,69.5,1.0,deallocate
369.0,69.5,3.0,allocate
369.0,69.5,3.0,deallocate
369.0,69.5,1.0,allocate
369.0,69.6,1.0,deallocate
369.0,69.6,3.0,allocate
369.0,69.6,3.0,deallocate
369.0,69.6,1.0,allocate
369.0,69.7,1.0,deallocate
369.0,69.7,3.0,allocate
369.0,69.7,3.0,deallocate
369.0,69.7,1.0,allocate
369.0,69.8,1.0,deallocate
369.0,69.8,3.0,allocate
369.0,69.8,3.0,deallocate
369.0,69.8,1.0,allocate
369.0,69.9,1.0,deallocate
369.0,69.9,3.0,allocate
369.0,69.9,3.0,deallocate
369.0,69.9,1.0,allocate
369.0,70.0,1.0,deallocate
369.0,70.0,3.0,allocate
369.0,70.0,3.0,deallocate
369.0,70.0,1.0,allocate
369.0,70.1,1.0,deallocate
369.0,70.1,3.0,allocate
369.0,70.1,3.0,deallocate
369.0,70.1,1.0,allocate
369.0,70.2,1.0,deallocate
369.0,70.2,3.0,allocate
369.0,70.2,3.0,deallocate
369.0,70.2,1.0,allocate
369.0,70.3,1.0,deallocate
369.0,70.3,3.0,allocate
369.0,70.3,3.0,deallocate
369.0,70.3,1.0,allocate
369.0,70.4,1.0,deallocate
369.0,70.4,3.0,allocate
369.0,70.4,3.0,deallocate
369.0,70.4,1.0,allocate
369.0,70.5,1.0,deallocate
369.0,70.5,3.0,allocate
369.0,70.5,3.0,deallocate
369.0,70.5,1.0,allocate
369.0,70.6,1.0,deallocate
369.0,70.6,3.0,allocate
369.0,70.6,3.0,deallocate
369.0,70.6,1.0,allocate
369.0,70.7,1.0,deallocate
369.0,70.7,3.0,allocate
369.0,70.7,3.0,deallocate
369.0,70.7,1.0,allocate
369.0,70.8,1.0,deallocate
369.0,70.8,3.0,allocate
369.0,70.8,3.0,deallocate
369.0,70.8,1.0,allocate
369.0,70.9,1.0,deallocate
369.0,70.9,3.0,allocate
369.0,70.9,3.0,deallocate
369.0,70.9,1.0,allocate
369.0,71.0,1.0,deallocate
369.0,71.0,3.0,allocate
369.0,71.0,3.0,deallocate
369.0,71.0,1.0,allocate
369.0,71.1,1.0,deallocate
369.0,71.1,3.0,allocate
369.0,71.1,3.0,deallocate
369.0,71.1,1.0,allocate
369.0,71.2,1.0,deallocate
369.0,71.2,3.0,allocate
369.0,71.2,3.0,deallocate
369.0,71.2,1.0,allocate
369.0,71.3,1.0,deallocate
369.0,71.3,3.0,allocate
369.0,71.3,3.0,deallocate
369.0,71.3,1.0,allocate
369.0,71.4,1.0,deallocate
369.0,71.4,3.0,allocate
369.0,71.4,3.0,deallocate
369.0,71.4,1.0,allocate
369.0,71.5,1.0,deallocate
369.0,71.5,3.0,allocate
369.0,71.5,3.0,deallocate
369.0,71.5,1.0,allocate
369.0,71.6,1.0,deallocate
369.0,71.6,3.0,allocate
369.0,71.6,3.0,deallocate
369.0,71.6,1.0,allocate
369.0,71.7,1.0,deallocate
369.0,71.7,3.0,allocate
369.0,71.7,3.0,deallocate
369.0,71.7,1.0,allocate
369.0,71.8,1.0,deallocate
369.0,71.8,3.0,allocate
369.0,71.8,3.0,deallocate
369.0,71.8,1.0,allocate
369.0,71.9,1.0,deallocate
369.0,71.9,3.0,allocate
369.0,71.9,3.0,deallocate
369.0,71.9,1.0,allocate
369.0,72.0,1.0,deallocate
369.0,72.0,3.0,allocate
369.0,72.0,3.0,deallocate
369.0,72.0,1.0,allocate
369.0,72.1,1.0,deallocate
369.0,72.1,3.0,allocate
369.0,72.1,3.0,deallocate
369.0,72.1,1.0,allocate
369.0,72.2,1.0,deallocate
369.0,72.2,3.0,allocate
369.0,72.2,3.0,deallocate
369.0,72.2,1.0,allocate
369.0,72.3,1.0,deallocate
369.0,72.3,3.0,allocate
369.0,72.3,3.0,deallocate
369.0,72.3,1.0,allocate
369.0,72.4,1.0,deallocate
369.0,72.4,3.0,allocate
369.0,72.4,3.0,deallocate
369.0,72.4,1.0,allocate
369.0,72.5,1.0,deallocate
369.0,72.5,3.0,allocate
369.0,72.5,3.0,deallocate
369.0,72.5,1.0,allocate
369.0,72.6,1.0,deallocate
369.0,72.6,3.0,allocate
369.0,72.6,3.0,deallocate
369.0,72.6,1.0,allocate
369.0,72.7,1.0,deallocate
369.0,72.7,3.0,allocate
369.0,72.7,3.0,deallocate
369.0,72.7,1.0,allocate
369.0,72.8,1.0,deallocate
369.0,72.8,3.0,allocate
369.0,72.8,3.0,deallocate
369.0,72.8,1.0,allocate
369.0,72.9,1.0,deallocate
369.0,72.9,3.0,allocate
369.0,72.9,3.0,deallocate
369.0,72.9,1.0,allocate
369.0,73.0,1.0,deallocate
369.0,73.0,3.0,allocate
369.0,73.0,3.0,deallocate
369.0,73.0,1.0,allocate
369.0,73.1,1.0,deallocate
369.0,73.1,3.0,allocate
369.0,73.1,3.0,deallocate
369.0,73.1,1.0,allocate
369.0,73.2,1.0,deallocate
369.0,73.2,3.0,allocate
369.0,73.2,3.0,deallocate
369.0,73.2,1.0,allocate
369.0,73.3,1.0,deallocate
369.0,73.3,3.0,allocate
369.0,73.3,3.0,deallocate
369.0,73.3,1.0,allocate
369.0,73.4,1.0,deallocate
369.0,73.4,3.0,allocate
369.0,73.4,3.0,deallocate
369.0,73.4,1.0,allocate
369.0,73.5,1.0,deallocate
369.0,73.5,3.0,allocate
369.0,73.5,3.0,deallocate
369.0,73.5,1.0,allocate
369.0,73.6,1.0,deallocate
369.0,73.6,3.0,allocate
369.0,73.6,3.0,deallocate
369.0,73.6,1.0,allocate
369.0,73.7,1.0,deallocate
369.0,73.7,3.0,allocate
369.0,73.7,3.0,deallocate
369.0,73.7,1.0,allocate
369.0,73.8,1.0,deallocate
369.0,73.8,3.0,allocate
369.0,73.8,3.0,deallocate
369.0,73.8,1.0,allocate
369.0,73.9,1.0,deallocate
369.0,73.9,3.0,allocate
369.0,73.9,3.0,deallocate
369.0,73.9,1.0,allocate
369.0,74.0,1.0,deallocate
369.0,74.0,3.0,allocate
369.0,74.0,3.0,deallocate
369.0,74.0,1.0,allocate
369.0,74.1,1.0,deallocate
369.0,74.1,3.0,allocate
369.0,74.1,3.0,deallocate
369.0,74.1,1.0,allocate
369.0,74.2,1.0,deallocate
369.0,74.2,3.0,allocate
369.0,74.2,3.0,deallocate
369.0,74.2,1.0,allocate
369.0,74.3,1.0,deallocate
369.0,74.3,3.0,allocate
369.0,74.3,3.0,deallocate
369.0,74.3,1.0,allocate
369.0,74.4,1.0,deallocate
369.0,74.4,3.0,allocate
369.0,74.4,3.0,deallocate
369.0,74.4,1.0,allocate
369.0,74.5,1.0,deallocate
369.0,74.5,3.0,allocate
369.0,74.5,3.0,deallocate
369.0,74.5,1.0,allocate
369.0,74.6,1.0,deallocate
369.0,74.6,3.0,allocate
369.0,74.6,3.0,deallocate
369.0,74.6,1.0,allocate
369.0,74.7,1.0,deallocate
369.0,74.7,3.0,allocate
369.0,74.7,3.0,deallocate
369.0,74.7,1.0,allocate
369.0,74.8,1.0,deallocate
369.0,74.8,3.0,allocate
369.0,74.8,3.0,deallocate
369.0,74.8,1.0,allocate
369.0,74.9,1.0,deallocate
369.0,74.9,3.0,allocate
369.0,74.9,3.0,deallocate
369.0,74.9,1.0,allocate
369.0,75.0,1.0,deallocate
369.0,75.0,3.0,allocate
369.0,75.0,3.0,deallocate
369.0,75.0,1.0,allocate
369.0,75.1,1.0,deallocate
369.0,75.1,3.0,allocate
369.0,75.1,3.0,deallocate
369.0,75.1,1.0,allocate
369.0,75.2,1.0,deallocate
369.0,75.2,3.0,allocate
369.0,75.2,3.0,deallocate
369.0,75.2,1.0,allocate
369.0,75.3,1.0,deallocate
369.0,75.3,3.0,allocate
369.0,75.3,3.0,deallocate
369.0,75.3,1.0,allocate
369.0,75.4,1.0,deallocate
369.0,75.4,3.0,allocate
369.0,75.4,3.0,deallocate
369.0,75.4,1.0,allocate
369.0,75.5,1.0,deallocate
369.0,75.5,3.0,allocate
369.0,75.5,3.0,deallocate
369.0,75.5,1.0,allocate
369.0,75.6,1.0,deallocate
369.0,75.6,3.0,allocate
369.0,75.6,3.0,deallocate
369.0,75.6,1.0,allocate
369.0,75.7,1.0,deallocate
369.0,75.7,3.0,allocate
369.0,75.7,3.0,deallocate
369.0,75.7,1.0,allocate
369.0,75.8,1.0,deallocate
369.0,75.8,3.0,allocate
369.0,75.8,3.0,deallocate
369.0,75.8,1.0,allocate
369.0,75.9,1.0,deallocate
369.0,75.9,3.0,allocate
369.0,75.9,3.0,deallocate
369.0,75.9,1.0,allocate
369.0,76.0,1.0,deallocate
369.0,76.0,3.0,allocate
369.0,167.5,3.0,deallocate
369.0,180.2,8.0,allocate
369.0,262.9,8.0,deallocate
369.0,287.3,4.0,allocate
369.0,381.7,4.0,deallocate
369.0,385.7,7.0,allocate
369.0,458.2,7.0,deallocate
369.0,465.3,0.0,allocate
370.0,5.0,9.0,allocate
370.0,12.3,9.0,deallocate
370.0,16.6,1.0,allocate
370.0,39.0,1.0,deallocate
370.0,42.6,3.0,allocate
371.0,5.0,9.0,allocate
371.0,11.5,9.0,deallocate
373.0,11.5,1.0,allocate
373.0,42.2,1.0,deallocate
373.0,51.5,3.0,allocate
373.0,74.9,3.0,deallocate
373.0,77.2,8.0,allocate
373.0,97.3,8.0,deallocate
373.0,98.9,4.0,allocate
373.0,122.3,4.0,deallocate
373.0,122.7,7.0,allocate
373.0,145.2,7.0,deallocate
373.0,147.9,0.0,allocate
373.0,171.1,0.0,deallocate
373.0,173.0,5.0,allocate
373.0,192.5,5.0,deallocate
375.0,5.0,9.0,allocate
375.0,12.8,9.0,deallocate
375.0,33.3,1.0,allocate
376.0,8.1,1.0,allocate
377.0,5.3,1.0,allocate
379.0,5.0,9.0,allocate
379.0,8.8,9.0,deallocate
381.0,5.0,1.0,allocate
382.0,5.0,1.0,allocate
384.0,12.5,1.0,allocate
384.0,44.9,1.0,deallocate
384.0,58.9,3.0,allocate
385.0,6.9,1.0,allocate
386.0,5.0,9.0,allocate
386.0,8.5,9.0,deallocate
386.0,16.6,1.0,allocate
386.0,51.2,1.0,deallocate
386.0,61.1,3.0,allocate
386.0,114.8,3.0,deallocate
386.0,116.5,8.0,allocate
386.0,138.1,8.0,deallocate
386.0,139.5,4.0,allocate
386.0,163.6,4.0,deallocate
386.0,164.5,7.0,allocate
386.0,191.6,7.0,deallocate
386.0,193.1,0.0,allocate
386.0,211.8,0.0,deallocate
386.0,213.2,5.0,allocate
386.0,227.0,5.0,deallocate
386.0,231.6,2.0,allocate
386.0,242.9,2.0,deallocate
386.0,403.4,0.0,allocate
386.0,403.5,0.0,deallocate
386.0,409.7,5.0,allocate
386.0,475.2,5.0,deallocate
386.0,489.8,2.0,allocate
387.0,5.0,9.0,allocate
387.0,6.2,9.0,deallocate
387.0,13.6,1.0,allocate
387.0,48.1,1.0,deallocate
387.0,58.1,3.0,allocate
388.0,6.7,1.0,allocate
388.0,41.6,1.0,deallocate
388.0,46.5,3.0,allocate
388.0,76.1,3.0,deallocate
388.0,76.1,8.0,allocate
388.0,76.2,8.0,deallocate
388.0,76.2,3.0,allocate
388.0,76.2,3.0,deallocate
388.0,76.2,8.0,allocate
388.0,76.3,8.0,deallocate
388.0,76.3,3.0,allocate
388.0,76.3,3.0,deallocate
388.0,76.3,8.0,allocate
388.0,76.4,8.0,deallocate
388.0,76.4,3.0,allocate
388.0,76.4,3.0,deallocate
388.0,76.4,8.0,allocate
388.0,76.5,8.0,deallocate
388.0,76.5,3.0,allocate
388.0,76.5,3.0,deallocate
388.0,76.5,8.0,allocate
388.0,76.6,8.0,deallocate
388.0,76.6,3.0,allocate
388.0,76.6,3.0,deallocate
388.0,76.6,8.0,allocate
388.0,76.7,8.0,deallocate
388.0,76.7,3.0,allocate
388.0,76.7,3.0,deallocate
388.0,76.7,8.0,allocate
388.0,76.8,8.0,deallocate
388.0,76.8,3.0,allocate
388.0,76.8,3.0,deallocate
388.0,76.8,8.0,allocate
388.0,76.9,8.0,deallocate
388.0,76.9,3.0,allocate
388.0,76.9,3.0,deallocate
388.0,76.9,8.0,allocate
388.0,77.0,8.0,deallocate
388.0,77.0,3.0,allocate
388.0,77.0,3.0,deallocate
388.0,77.0,8.0,allocate
388.0,77.1,8.0,deallocate
388.0,77.1,3.0,allocate
388.0,77.1,3.0,deallocate
388.0,77.1,8.0,allocate
388.0,77.2,8.0,deallocate
388.0,77.2,3.0,allocate
388.0,77.2,3.0,deallocate
388.0,77.2,8.0,allocate
388.0,77.3,8.0,deallocate
388.0,77.3,3.0,allocate
388.0,77.3,3.0,deallocate
388.0,77.3,8.0,allocate
388.0,77.4,8.0,deallocate
388.0,77.4,3.0,allocate
388.0,77.4,3.0,deallocate
388.0,77.4,8.0,allocate
388.0,77.5,8.0,deallocate
388.0,77.5,3.0,allocate
388.0,77.5,3.0,deallocate
388.0,77.5,8.0,allocate
388.0,77.6,8.0,deallocate
388.0,77.6,3.0,allocate
388.0,77.6,3.0,deallocate
388.0,77.6,8.0,allocate
388.0,77.7,8.0,deallocate
388.0,77.7,3.0,allocate
388.0,77.7,3.0,deallocate
388.0,77.7,8.0,allocate
388.0,77.8,8.0,deallocate
388.0,77.8,3.0,allocate
388.0,77.8,3.0,deallocate
388.0,77.8,8.0,allocate
388.0,77.9,8.0,deallocate
388.0,77.9,3.0,allocate
388.0,77.9,3.0,deallocate
388.0,77.9,8.0,allocate
388.0,78.0,8.0,deallocate
388.0,78.0,3.0,allocate
388.0,78.0,3.0,deallocate
388.0,78.0,8.0,allocate
388.0,78.1,8.0,deallocate
388.0,78.1,3.0,allocate
388.0,78.1,3.0,deallocate
388.0,78.1,8.0,allocate
388.0,78.2,8.0,deallocate
388.0,78.2,3.0,allocate
388.0,78.2,3.0,deallocate
388.0,78.2,8.0,allocate
388.0,78.3,8.0,deallocate
388.0,78.3,3.0,allocate
388.0,78.3,3.0,deallocate
388.0,78.3,8.0,allocate
388.0,78.4,8.0,deallocate
388.0,78.4,3.0,allocate
388.0,78.4,3.0,deallocate
388.0,78.4,8.0,allocate
388.0,78.5,8.0,deallocate
388.0,78.5,3.0,allocate
388.0,78.5,3.0,deallocate
388.0,78.5,8.0,allocate
388.0,78.6,8.0,deallocate
388.0,78.6,3.0,allocate
388.0,78.6,3.0,deallocate
388.0,78.6,8.0,allocate
388.0,78.7,8.0,deallocate
388.0,78.7,3.0,allocate
388.0,78.7,3.0,deallocate
388.0,78.7,8.0,allocate
388.0,78.8,8.0,deallocate
388.0,78.8,3.0,allocate
388.0,78.8,3.0,deallocate
388.0,78.8,8.0,allocate
388.0,78.9,8.0,deallocate
388.0,78.9,3.0,allocate
388.0,78.9,3.0,deallocate
388.0,78.9,8.0,allocate
388.0,79.0,8.0,deallocate
388.0,79.0,3.0,allocate
388.0,79.0,3.0,deallocate
388.0,79.0,8.0,allocate
388.0,79.1,8.0,deallocate
388.0,79.1,3.0,allocate
388.0,79.1,3.0,deallocate
388.0,79.1,8.0,allocate
388.0,79.2,8.0,deallocate
388.0,79.2,3.0,allocate
388.0,79.2,3.0,deallocate
388.0,79.2,8.0,allocate
388.0,79.3,8.0,deallocate
